	Unnamed: 0	trans_id	account_id	date	type	operation	amount	balance	k_symbol	bank	account	mean_income
2942	57333	649961	2220	1993-04-10	0	3.0	4000.0	27865.0				[ 2139.35882353]
2943	57334	649744	2220	1993-04-14	0	0.0	2783.0	25082.0	4	IJ	17050385.0	[ 2139.35882353]
2944	57342	649674	2220	1993-05-07	1	1.0	6153.0	29853.4	5	MN	42469984.0	[ 2139.35882353]
2945	57343	649963	2220	1993-05-08	0	3.0	2500.0	27353.4				[ 2139.35882353]
2946	57344	649746	2220	1993-05-14	0	0.0	2783.0	24570.4	4	IJ	17050385.0	[ 2139.35882353]
2947	57345	649898	2220	1993-05-30	0	3.0	14.6	24659.6	1			[ 2139.35882353]
2948	57346	3603419	2220	1993-05-30	1		103.9	24674.2	2			[ 2139.35882353]
2949	57353	649965	2220	1993-06-07	0	3.0	1600.0	26813.0				[ 2139.35882353]
2950	57354	649676	2220	1993-06-07	1	1.0	6153.0	28413.0	5	MN	42469984.0	[ 2139.35882353]
2951	57355	649748	2220	1993-06-14	0	0.0	2783.0	24030.0	4	IJ	17050385.0	[ 2139.35882353]
2952	57356	649900	2220	1993-06-30	0	3.0	14.6	24118.3	1			[ 2139.35882353]
2953	57357	3603421	2220	1993-06-30	1		102.9	24132.9	2			[ 2139.35882353]
2954	57691	237652	813	1993-02-11	1	1.0	12154.0	25443.5		QR	19537103.0	[ 4549.36606335]
2955	57692	237946	813	1993-02-12	1	2.0	700.0	26143.5				[ 4549.36606335]
2956	57697	237948	813	1993-03-11	0	3.0	8300.0	34384.3				[ 4549.36606335]
2957	57698	237654	813	1993-03-11	1	1.0	12154.0	42684.3		QR	19537103.0	[ 4549.36606335]
2958	57699	3556865	813	1993-03-31	1		172.0	34556.3	2			[ 4549.36606335]
2959	57706	237950	813	1993-04-10	1	2.0	1800.0	22702.5				[ 4549.36606335]
2960	57707	237728	813	1993-04-11	0	3.0	2100.0	32756.5			0.0	[ 4549.36606335]
2961	57708	237656	813	1993-04-11	1	1.0	12154.0	34856.5		QR	19537103.0	[ 4549.36606335]
2962	57709	237851	813	1993-04-22	0	3.0	3900.0	28856.5				[ 4549.36606335]
2963	57718	237730	813	1993-05-06	0	3.0	1900.0	22376.2			0.0	[ 4549.36606335]
2964	57719	237952	813	1993-05-08	1	2.0	1200.0	23576.2				[ 4549.36606335]
2965	57720	237658	813	1993-05-11	1	1.0	12154.0	35730.2		QR	19537103.0	[ 4549.36606335]
2966	57721	237883	813	1993-05-30	0	3.0	14.6	35848.2	1			[ 4549.36606335]
2967	57722	3556869	813	1993-05-30	1		132.5	35862.8	2			[ 4549.36606335]
2968	57729	237954	813	1993-06-07	0	3.0	1300.0	24774.5				[ 4549.36606335]
2969	57730	237660	813	1993-06-11	1	1.0	12154.0	36928.5		QR	19537103.0	[ 4549.36606335]
2970	57731	237732	813	1993-06-15	0	3.0	2500.0	34428.5			0.0	[ 4549.36606335]
2971	57732	237885	813	1993-06-30	0	3.0	14.6	34546.9	1			[ 4549.36606335]
2972	57733	3556871	813	1993-06-30	1		133.0	34561.5	2			[ 4549.36606335]
2973	58083	758170	2585	1993-02-12	1	2.0	4200.0	20201.0				[ 8396.26760563]
2974	58084	757956	2585	1993-02-13	1	2.0	14963.0	35164.0				[ 8396.26760563]
2975	58089	758172	2585	1993-03-11	0	3.0	6800.0	36709.5				[ 8396.26760563]
2976	58090	757958	2585	1993-03-13	1	2.0	14963.0	51672.5				[ 8396.26760563]
2977	58091	3448087	2585	1993-03-31	1		201.9	51874.4	2			[ 8396.26760563]
2978	58097	758174	2585	1993-04-10	0	3.0	6300.0	31537.3				[ 8396.26760563]
2979	58098	757960	2585	1993-04-13	1	2.0	14963.0	46500.3				[ 8396.26760563]
2980	58099	758078	2585	1993-04-23	0	3.0	1200.0	45300.3				[ 8396.26760563]
2981	58107	758176	2585	1993-05-08	0	3.0	14100.0	35254.6				[ 8396.26760563]
2982	58108	757962	2585	1993-05-13	1	2.0	14963.0	50217.6				[ 8396.26760563]
2983	58109	3448091	2585	1993-05-30	1		207.5	50425.1	2			[ 8396.26760563]
2984	58110	758077	2585	1993-05-30	0	3.0	2280.0	48145.1				[ 8396.26760563]
2985	58111	758107	2585	1993-05-30	0	3.0	14.6	48130.5	1			[ 8396.26760563]
2986	58116	758178	2585	1993-06-07	0	3.0	10800.0	41088.5				[ 8396.26760563]
2987	58117	757964	2585	1993-06-13	1	2.0	14963.0	56051.5				[ 8396.26760563]
2988	58118	758075	2585	1993-06-22	0	3.0	2040.0	54011.5				[ 8396.26760563]
2989	58119	3448093	2585	1993-06-30	1		224.0	54235.5	2			[ 8396.26760563]
2990	58120	758109	2585	1993-06-30	0	3.0	14.6	54220.9	1			[ 8396.26760563]
2991	58419	840174	2861	1993-02-06	1	1.0	5915.0	6215.0	5	ST	10531437.0	[ 2085.67772277]
2992	58421	840176	2861	1993-03-06	1	1.0	5915.0	18045.0	5	ST	10531437.0	[ 2085.67772277]
2993	58423	840178	2861	1993-04-06	1	1.0	5915.0	29875.0	5	ST	10531437.0	[ 2085.67772277]
2994	58424	840466	2861	1993-04-10	0	3.0	3100.0	26775.0				[ 2085.67772277]
2995	58425	840364	2861	1993-04-13	0	3.0	3520.0	23255.0				[ 2085.67772277]
2996	58426	840250	2861	1993-04-13	0	0.0	2613.0	20642.0	4	GH	70139986.0	[ 2085.67772277]
2997	58433	840180	2861	1993-05-06	1	1.0	5915.0	29988.0	5	ST	10531437.0	[ 2085.67772277]
2998	58434	840467	2861	1993-05-08	0	3.0	1400.0	28588.0				[ 2085.67772277]
2999	58435	840252	2861	1993-05-13	0	0.0	2613.0	25975.0	4	GH	70139986.0	[ 2085.67772277]
3000	58436	840367	2861	1993-05-25	0	3.0	3200.0	22775.0				[ 2085.67772277]
3001	58437	840403	2861	1993-05-30	0	3.0	14.6	22865.9	1			[ 2085.67772277]
3002	58438	3624984	2861	1993-05-30	1		105.5	22880.5	2			[ 2085.67772277]
3003	58445	840182	2861	1993-06-06	1	1.0	5915.0	31072.7	5	ST	10531437.0	[ 2085.67772277]
3004	58446	840469	2861	1993-06-07	0	3.0	3200.0	27872.7				[ 2085.67772277]
3005	58447	840254	2861	1993-06-13	0	0.0	2613.0	25259.7	4	GH	70139986.0	[ 2085.67772277]
3006	58448	840405	2861	1993-06-30	0	3.0	14.6	25352.5	1			[ 2085.67772277]
3007	58449	3624986	2861	1993-06-30	1		107.3	25367.1	2			[ 2085.67772277]
3008	58788	685666	2342	1993-02-05	1	1.0	3247.0	3647.0		EF	42284852.0	[ 1169.11921182]
3009	58790	685668	2342	1993-03-05	1	1.0	3247.0	10141.0		EF	42284852.0	[ 1169.11921182]
3010	58792	685670	2342	1993-04-05	1	1.0	3247.0	16635.0		EF	42284852.0	[ 1169.11921182]
3011	58793	685742	2342	1993-04-12	0	0.0	2164.0	14471.0	4	AB	54005241.0	[ 1169.11921182]
3012	58800	685672	2342	1993-05-05	1	1.0	3247.0	18874.0		EF	42284852.0	[ 1169.11921182]
3013	58801	685744	2342	1993-05-12	0	0.0	2164.0	16710.0	4	AB	54005241.0	[ 1169.11921182]
3014	58802	685902	2342	1993-05-30	0	3.0	14.6	16763.4	1			[ 1169.11921182]
3015	58803	3607358	2342	1993-05-30	1		68.0	16778.0	2			[ 1169.11921182]
3016	58810	685674	2342	1993-06-05	1	1.0	3247.0	20340.1		EF	42284852.0	[ 1169.11921182]
3017	58811	685863	2342	1993-06-09	0	3.0	180.0	20160.1				[ 1169.11921182]
3018	58812	685746	2342	1993-06-12	0	0.0	2164.0	17996.1	4	AB	54005241.0	[ 1169.11921182]
3019	58813	685904	2342	1993-06-30	0	3.0	14.6	18056.4	1			[ 1169.11921182]
3020	58814	3607360	2342	1993-06-30	1		74.9	18071.0	2			[ 1169.11921182]
3021	59131	810834	2763	1993-02-02	1	2.0	33035.0	33235.0				[ 13140.8916996]
3022	59132	810833	2763	1993-02-09	1	2.0	31986.0	65221.0				[ 13140.8916996]
3023	59133	811286	2763	1993-02-13	0	3.0	18300.0	46921.0				[ 13140.8916996]
3024	59138	811288	2763	1993-03-12	0	3.0	29200.0	54489.6				[ 13140.8916996]
3025	59139	3621955	2763	1993-03-31	1		347.8	54837.4	2			[ 13140.8916996]
3026	59143	811290	2763	1993-04-11	0	3.0	33600.0	58403.6				[ 13140.8916996]
3027	59144	810836	2763	1993-04-25	1	2.0	45687.0	104090.6				[ 13140.8916996]
3028	59145	811291	2763	1993-04-25	0	3.0	16000.0	88090.6				[ 13140.8916996]
3029	59155	810832	2763	1993-05-07	1	2.0	31495.0	56544.2				[ 13140.8916996]
3030	59156	811293	2763	1993-05-09	0	3.0	14100.0	42444.2				[ 13140.8916996]
3031	59157	811020	2763	1993-05-12	0	0.0	9480.0	32964.2	4	AB	90810441.0	[ 13140.8916996]
3032	59158	811223	2763	1993-05-30	0	3.0	14.6	33082.0	1			[ 13140.8916996]
3033	59159	3621959	2763	1993-05-30	1		132.4	33096.6	2			[ 13140.8916996]
3034	59167	811295	2763	1993-06-08	0	3.0	1000.0	27982.9				[ 13140.8916996]
3035	59168	811022	2763	1993-06-12	0	0.0	9480.0	18502.9	4	AB	90810441.0	[ 13140.8916996]
3036	59169	811225	2763	1993-06-30	0	3.0	14.6	18581.3	1			[ 13140.8916996]
3037	59170	3621961	2763	1993-06-30	1		93.0	18595.9	2			[ 13140.8916996]
3038	59593	571259	1944	1993-02-10	1	2.0	17980.0	18680.0				[ 6916.06650943]
3039	59594	571552	1944	1993-02-14	1	2.0	3000.0	21680.0				[ 6916.06650943]
3040	59599	571261	1944	1993-03-10	1	2.0	17980.0	51010.9				[ 6916.06650943]
3041	59600	571554	1944	1993-03-13	0	3.0	11900.0	39110.9				[ 6916.06650943]
3042	59601	3594801	1944	1993-03-31	1		153.0	39263.8	2			[ 6916.06650943]
3043	59605	571263	1944	1993-04-10	1	2.0	17980.0	65799.3				[ 6916.06650943]
3044	59606	571556	1944	1993-04-12	0	3.0	21000.0	44799.3				[ 6916.06650943]
3045	59607	571458	1944	1993-04-28	0	3.0	5760.0	39039.3				[ 6916.06650943]
3046	59615	571337	1944	1993-05-07	0	0.0	6741.0	30153.8	4	OP	38381874.0	[ 6916.06650943]
3047	59616	571558	1944	1993-05-10	0	3.0	13100.0	35033.8				[ 6916.06650943]
3048	59617	571265	1944	1993-05-10	1	2.0	17980.0	48133.8				[ 6916.06650943]
3049	59618	571489	1944	1993-05-30	0	3.0	14.6	35203.9	1			[ 6916.06650943]
3050	59619	3594805	1944	1993-05-30	1		184.7	35218.5	2			[ 6916.06650943]
3051	59626	571339	1944	1993-06-07	0	0.0	6741.0	28601.7	4	OP	38381874.0	[ 6916.06650943]
3052	59627	571560	1944	1993-06-09	0	3.0	3800.0	24801.7				[ 6916.06650943]
3053	59628	571267	1944	1993-06-10	1	2.0	17980.0	42781.7				[ 6916.06650943]
3054	59629	571491	1944	1993-06-30	0	3.0	14.6	42934.4	1			[ 6916.06650943]
3055	59630	3594807	1944	1993-06-30	1		167.3	42949.0	2			[ 6916.06650943]
3056	60006	577581	1966	1993-02-14	0	3.0	7500.0	34581.9				[ 7583.04444444]
3057	60007	577277	1966	1993-02-14	1	2.0	20567.0	42081.9				[ 7583.04444444]
3058	60012	577583	1966	1993-03-13	0	3.0	11300.0	38449.6				[ 7583.04444444]
3059	60013	577279	1966	1993-03-14	1	2.0	20567.0	59016.6				[ 7583.04444444]
3060	60014	3595510	1966	1993-03-31	1		229.5	59246.1	2			[ 7583.04444444]
3061	60020	577353	1966	1993-04-06	0	0.0	5569.0	50211.8	4	EF	77830534.0	[ 7583.04444444]
3062	60021	577585	1966	1993-04-12	0	3.0	10500.0	39111.8				[ 7583.04444444]
3063	60022	577476	1966	1993-04-12	0	3.0	600.0	49611.8				[ 7583.04444444]
3064	60023	577281	1966	1993-04-14	1	2.0	20567.0	59678.8				[ 7583.04444444]
3065	60031	577355	1966	1993-05-06	0	0.0	5569.0	56462.9	4	EF	77830534.0	[ 7583.04444444]
3066	60032	577587	1966	1993-05-10	0	3.0	14600.0	41862.9				[ 7583.04444444]
3067	60033	577283	1966	1993-05-14	1	2.0	20567.0	62429.9				[ 7583.04444444]
3068	60034	577478	1966	1993-05-16	0	3.0	3240.0	59189.9				[ 7583.04444444]
3069	60035	577518	1966	1993-05-30	0	3.0	14.6	59416.9	1			[ 7583.04444444]
3070	60036	3595514	1966	1993-05-30	1		241.6	59431.5	2			[ 7583.04444444]
3071	60043	577357	1966	1993-06-06	0	0.0	5569.0	53768.2	4	EF	77830534.0	[ 7583.04444444]
3072	60044	577589	1966	1993-06-09	0	3.0	13000.0	40768.2				[ 7583.04444444]
3073	60045	577285	1966	1993-06-14	1	2.0	20567.0	61335.2				[ 7583.04444444]
3074	60046	577520	1966	1993-06-30	0	3.0	14.6	61559.7	1			[ 7583.04444444]
3075	60047	3595516	1966	1993-06-30	1		239.1	61574.3	2			[ 7583.04444444]
3076	60427	671440	2293	1993-02-12	1	1.0	6745.0	7445.0	5	EF	62203752.0	[ 2410.66231884]
3077	60429	671442	2293	1993-03-12	1	1.0	6745.0	20935.0	5	EF	62203752.0	[ 2410.66231884]
3078	60433	671444	2293	1993-04-12	1	1.0	6745.0	33992.9	5	EF	62203752.0	[ 2410.66231884]
3079	60434	671740	2293	1993-04-13	0	3.0	6600.0	27392.9				[ 2410.66231884]
3080	60442	671518	2293	1993-05-06	0	0.0	2332.0	23969.6	4	IJ	36960655.0	[ 2410.66231884]
3081	60443	671446	2293	1993-05-12	1	1.0	6745.0	30714.6	5	EF	62203752.0	[ 2410.66231884]
3082	60444	671676	2293	1993-05-30	0	3.0	14.6	30821.3	1			[ 2410.66231884]
3083	60445	3605803	2293	1993-05-30	1		121.2	30835.9	2			[ 2410.66231884]
3084	60451	671520	2293	1993-06-06	0	0.0	2332.0	31122.3	4	IJ	36960655.0	[ 2410.66231884]
3085	60452	671743	2293	1993-06-10	0	3.0	3200.0	27922.3				[ 2410.66231884]
3086	60453	671448	2293	1993-06-12	1	1.0	6745.0	34667.3	5	EF	62203752.0	[ 2410.66231884]
3087	60454	671678	2293	1993-06-30	0	3.0	14.6	34793.7	1			[ 2410.66231884]
3088	60455	3605805	2293	1993-06-30	1		141.1	34808.3	2			[ 2410.66231884]
3089	60783	745025	2543	1993-02-14	1	1.0	6148.0	13412.2	5	CD	4203528.0	[ 2167.07061611]
3090	60787	745027	2543	1993-03-14	1	1.0	6148.0	25768.6	5	CD	4203528.0	[ 2167.07061611]
3091	60788	3614525	2543	1993-03-31	1		30.2	25798.8	2			[ 2167.07061611]
3092	60793	745101	2543	1993-04-08	0	0.0	2145.0	28672.9	4	GH	60684478.0	[ 2167.07061611]
3093	60794	745327	2543	1993-04-13	0	3.0	2100.0	26572.9				[ 2167.07061611]
3094	60795	745029	2543	1993-04-14	1	1.0	6148.0	32720.9	5	CD	4203528.0	[ 2167.07061611]
3095	60804	745103	2543	1993-05-08	0	0.0	2145.0	28494.5	4	GH	60684478.0	[ 2167.07061611]
3096	60805	745329	2543	1993-05-11	0	3.0	3500.0	24994.5				[ 2167.07061611]
3097	60806	745031	2543	1993-05-14	1	1.0	6148.0	31142.5	5	CD	4203528.0	[ 2167.07061611]
3098	60807	745263	2543	1993-05-30	0	3.0	14.6	31254.4	1			[ 2167.07061611]
3099	60808	3614529	2543	1993-05-30	1		126.5	31269.0	2			[ 2167.07061611]
3100	60815	745105	2543	1993-06-08	0	0.0	2145.0	28802.9	4	GH	60684478.0	[ 2167.07061611]
3101	60816	745331	2543	1993-06-10	0	3.0	1800.0	27002.9				[ 2167.07061611]
3102	60817	745033	2543	1993-06-14	1	1.0	6148.0	33150.9	5	CD	4203528.0	[ 2167.07061611]
3103	60818	745265	2543	1993-06-30	0	3.0	14.6	33268.2	1			[ 2167.07061611]
3104	60819	3614531	2543	1993-06-30	1		131.9	33282.8	2			[ 2167.07061611]
3105	61161	528025	1801	1993-02-15	1	2.0	3700.0	23374.9				[ 12454.52441315]
3106	61162	527446	1801	1993-02-16	1	2.0	8368.0	31742.9				[ 12454.52441315]
3107	61163	527466	1801	1993-02-20	1	2.0	36574.0	68316.9				[ 12454.52441315]
3108	61174	527748	1801	1993-03-05	0	0.0	956.0	70740.2	0	AB	73968469.0	[ 12454.52441315]
3109	61175	527448	1801	1993-03-06	1	2.0	35707.0	106447.2				[ 12454.52441315]
3110	61176	527676	1801	1993-03-09	0	0.0	3419.0	103028.2	 	YZ	80957543.0	[ 12454.52441315]
3111	61177	527604	1801	1993-03-12	0	0.0	4167.0	98861.2	4	QR	49547737.0	[ 12454.52441315]
3112	61178	528028	1801	1993-03-14	0	3.0	37100.0	61761.2				[ 12454.52441315]
3113	61179	527532	1801	1993-03-25	0	3.0	5700.0	56061.2			0.0	[ 12454.52441315]
3114	61180	3589603	1801	1993-03-31	1		303.4	56364.6	2			[ 12454.52441315]
3115	61181	527958	1801	1993-03-31	0	3.0	14.6	56350.0	1			[ 12454.52441315]
3116	61192	527750	1801	1993-04-05	0	0.0	956.0	26456.9	0	AB	73968469.0	[ 12454.52441315]
3117	61193	527465	1801	1993-04-07	1	2.0	29171.0	55627.9				[ 12454.52441315]
3118	61194	527678	1801	1993-04-09	0	0.0	3419.0	52208.9	 	YZ	80957543.0	[ 12454.52441315]
3119	61195	527606	1801	1993-04-12	0	0.0	4167.0	48041.9	4	QR	49547737.0	[ 12454.52441315]
3120	61196	527534	1801	1993-04-12	0	0.0	4610.0	43431.9	6	OP	33671474.0	[ 12454.52441315]
3121	61197	528030	1801	1993-04-13	0	3.0	10700.0	32731.9				[ 12454.52441315]
3122	61198	527457	1801	1993-04-14	1	2.0	38412.0	71143.9				[ 12454.52441315]
3123	61199	527821	1801	1993-04-18	VYBER	3.0	12758.0	58385.9				[ 12454.52441315]
3124	61211	527823	1801	1993-05-04	VYBER	3.0	23297.0	49602.2				[ 12454.52441315]
3125	61212	527752	1801	1993-05-05	0	0.0	956.0	48646.2	0	AB	73968469.0	[ 12454.52441315]
3126	61213	527461	1801	1993-05-07	1	2.0	42531.0	91177.2				[ 12454.52441315]
3127	61214	527680	1801	1993-05-09	0	0.0	3419.0	87758.2	 	YZ	80957543.0	[ 12454.52441315]
3128	61215	528032	1801	1993-05-11	0	3.0	32500.0	55258.2				[ 12454.52441315]
3129	61216	527536	1801	1993-05-12	0	0.0	4610.0	46481.2	6	OP	33671474.0	[ 12454.52441315]
3130	61217	527608	1801	1993-05-12	0	0.0	4167.0	51091.2	4	QR	49547737.0	[ 12454.52441315]
3131	61218	3589607	1801	1993-05-30	1		245.6	46726.8	2			[ 12454.52441315]
3132	61219	527962	1801	1993-05-30	0	3.0	14.6	46712.2	1			[ 12454.52441315]
3133	61227	527458	1801	1993-06-01	1	2.0	38089.0	60571.1				[ 12454.52441315]
3134	61228	527754	1801	1993-06-05	0	0.0	956.0	59615.1	0	AB	73968469.0	[ 12454.52441315]
3135	61229	527682	1801	1993-06-09	0	0.0	3419.0	56196.1	 	YZ	80957543.0	[ 12454.52441315]
3136	61230	528034	1801	1993-06-10	0	3.0	16900.0	39296.1				[ 12454.52441315]
3137	61231	527610	1801	1993-06-12	0	0.0	4167.0	30519.1	4	QR	49547737.0	[ 12454.52441315]
3138	61232	527538	1801	1993-06-12	0	0.0	4610.0	34686.1	6	OP	33671474.0	[ 12454.52441315]
3139	61233	527925	1801	1993-06-18	0	3.0	5700.0	24819.1				[ 12454.52441315]
3140	61234	527450	1801	1993-06-20	1	2.0	26578.0	51397.1				[ 12454.52441315]
3141	61235	527467	1801	1993-06-24	1	2.0	11319.0	62716.1				[ 12454.52441315]
3142	61236	3589609	1801	1993-06-30	1		186.2	62902.3	2			[ 12454.52441315]
3143	61237	527964	1801	1993-06-30	0	3.0	14.6	62887.7	1			[ 12454.52441315]
3144	61792	3314627	11013	1993-02-13	1	1.0	42244.0	42844.0		YZ	45816707.0	[ 14760.23656388]
3145	61793	3315106	11013	1993-02-16	0	3.0	7000.0	35844.0				[ 14760.23656388]
3146	61798	3314629	11013	1993-03-13	1	1.0	42244.0	94294.0		YZ	45816707.0	[ 14760.23656388]
3147	61799	3315108	11013	1993-03-15	0	3.0	35000.0	59294.0				[ 14760.23656388]
3148	61800	3526806	11013	1993-03-31	1		233.1	59527.1	2			[ 14760.23656388]
3149	61805	3314631	11013	1993-04-13	1	1.0	42244.0	103091.9		YZ	45816707.0	[ 14760.23656388]
3150	61806	3315111	11013	1993-04-13	0	3.0	36700.0	66391.9				[ 14760.23656388]
3151	61807	3314847	11013	1993-04-14	0	0.0	9499.0	41992.9	 	IJ	43103534.0	[ 14760.23656388]
3152	61808	3315112	11013	1993-04-14	0	3.0	14900.0	51491.9				[ 14760.23656388]
3153	61818	3314777	11013	1993-05-10	0	0.0	756.0	40356.9	4	CD	27690512.0	[ 14760.23656388]
3154	61819	3314705	11013	1993-05-12	0	0.0	4579.0	35777.9	6	YZ	91721045.0	[ 14760.23656388]
3155	61820	3315114	11013	1993-05-12	0	3.0	4000.0	31777.9				[ 14760.23656388]
3156	61821	3314633	11013	1993-05-13	1	1.0	42244.0	74021.9		YZ	45816707.0	[ 14760.23656388]
3157	61822	3314849	11013	1993-05-14	0	0.0	9499.0	64522.9	 	IJ	43103534.0	[ 14760.23656388]
3158	61823	3315043	11013	1993-05-30	0	3.0	30.0	64722.8	1			[ 14760.23656388]
3159	61824	3526810	11013	1993-05-30	1		229.8	64752.8	2			[ 14760.23656388]
3160	61834	3314779	11013	1993-06-10	0	0.0	756.0	63530.3	4	CD	27690512.0	[ 14760.23656388]
3161	61835	3315116	11013	1993-06-11	0	3.0	19700.0	43830.3				[ 14760.23656388]
3162	61836	3314707	11013	1993-06-12	0	0.0	4579.0	39251.3	6	YZ	91721045.0	[ 14760.23656388]
3163	61837	3314635	11013	1993-06-13	1	1.0	42244.0	81495.3		YZ	45816707.0	[ 14760.23656388]
3164	61838	3314851	11013	1993-06-14	0	0.0	9499.0	71996.3	 	IJ	43103534.0	[ 14760.23656388]
3165	61839	3315045	11013	1993-06-30	0	3.0	30.0	72248.4	1			[ 14760.23656388]
3166	61840	3526812	11013	1993-06-30	1		282.1	72278.4	2			[ 14760.23656388]
3167	62363	707248	2423	1993-02-12	1	1.0	5671.0	6071.0	5	UV	2074182.0	[ 1762.38680851]
3168	62365	707250	2423	1993-03-12	1	1.0	5671.0	17413.0	5	UV	2074182.0	[ 1762.38680851]
3169	62367	707252	2423	1993-04-12	1	1.0	5671.0	28755.0	5	UV	2074182.0	[ 1762.38680851]
3170	62368	707611	2423	1993-04-14	0	3.0	3400.0	25355.0				[ 1762.38680851]
3171	62376	707398	2423	1993-05-09	0	0.0	1317.0	27043.1	 	AB	66884094.0	[ 1762.38680851]
3172	62377	707326	2423	1993-05-09	0	0.0	1494.0	25549.1	4	KL	35182595.0	[ 1762.38680851]
3173	62378	707254	2423	1993-05-12	1	1.0	5671.0	31220.1	5	UV	2074182.0	[ 1762.38680851]
3174	62379	707612	2423	1993-05-12	0	3.0	4800.0	26420.1				[ 1762.38680851]
3175	62380	707548	2423	1993-05-30	0	3.0	14.6	26529.4	1			[ 1762.38680851]
3176	62381	3610010	2423	1993-05-30	1		123.9	26544.0	2			[ 1762.38680851]
3177	62390	707328	2423	1993-06-09	0	0.0	1494.0	20969.6	4	KL	35182595.0	[ 1762.38680851]
3178	62391	707400	2423	1993-06-09	0	0.0	1317.0	22463.6	 	AB	66884094.0	[ 1762.38680851]
3179	62392	707256	2423	1993-06-12	1	1.0	5671.0	26640.6	5	UV	2074182.0	[ 1762.38680851]
3180	62393	707512	2423	1993-06-13	0	3.0	720.0	25920.6				[ 1762.38680851]
3181	62394	707550	2423	1993-06-30	0	3.0	14.6	26009.6	1			[ 1762.38680851]
3182	62395	3610012	2423	1993-06-30	1		103.6	26024.2	2			[ 1762.38680851]
3183	62782	42523	142	1993-02-07	1	1.0	4555.0	5455.0	5	QR	39513594.0	[ 1617.23034826]
3184	62784	42525	142	1993-03-07	1	1.0	4555.0	14565.0	5	QR	39513594.0	[ 1617.23034826]
3185	62786	42527	142	1993-04-07	1	1.0	4555.0	23675.0	5	QR	39513594.0	[ 1617.23034826]
3186	62787	42599	142	1993-04-13	0	0.0	1845.0	21830.0	4	YZ	23734498.0	[ 1617.23034826]
3187	62788	42787	142	1993-04-15	0	3.0	600.0	21230.0				[ 1617.23034826]
3188	62789	42683	142	1993-04-22	0	3.0	3520.0	17710.0				[ 1617.23034826]
3189	62797	42529	142	1993-05-07	1	1.0	4555.0	21474.4	5	QR	39513594.0	[ 1617.23034826]
3190	62798	42601	142	1993-05-13	0	0.0	1845.0	19629.4	4	YZ	23734498.0	[ 1617.23034826]
3191	62799	42724	142	1993-05-30	0	3.0	14.6	19692.1	1			[ 1617.23034826]
3192	62800	3535063	142	1993-05-30	1		77.3	19706.7	2			[ 1617.23034826]
3193	62806	42531	142	1993-06-07	1	1.0	4555.0	23904.6	5	QR	39513594.0	[ 1617.23034826]
3194	62807	42603	142	1993-06-13	0	0.0	1845.0	22059.6	4	YZ	23734498.0	[ 1617.23034826]
3195	62808	42726	142	1993-06-30	0	3.0	14.6	22132.4	1			[ 1617.23034826]
3196	62809	3535065	142	1993-06-30	1		87.4	22147.0	2			[ 1617.23034826]
3197	63133	1003507	3424	1993-02-18	0	3.0	10400.0	34735.8				[ 9546.1795053]
3198	63137	1003509	3424	1993-03-17	0	3.0	2900.0	29211.3				[ 9546.1795053]
3199	63138	3643353	3424	1993-03-31	1		187.8	29399.0	2			[ 9546.1795053]
3200	63141	1003511	3424	1993-04-16	0	3.0	2100.0	25686.8				[ 9546.1795053]
3201	63142	1002972	3424	1993-04-20	1	2.0	18704.0	44390.8				[ 9546.1795053]
3202	63151	1003271	3424	1993-05-09	0	0.0	1463.0	63306.0	0	MN	83404469.0	[ 9546.1795053]
3203	63152	1003199	3424	1993-05-09	0	0.0	2264.0	64769.0	 	AB	4327679.0	[ 9546.1795053]
3204	63153	1003127	3424	1993-05-12	0	0.0	4979.0	58327.0	4	OP	73358708.0	[ 9546.1795053]
3205	63154	1003514	3424	1993-05-14	0	3.0	17000.0	41327.0				[ 9546.1795053]
3206	63155	1003340	3424	1993-05-20	VYBER	3.0	11480.0	29847.0				[ 9546.1795053]
3207	63156	1002961	3424	1993-05-26	1	2.0	10706.0	40553.0				[ 9546.1795053]
3208	63157	1003444	3424	1993-05-30	0	3.0	14.6	40743.0	1			[ 9546.1795053]
3209	63158	3643357	3424	1993-05-30	1		204.6	40757.6	2			[ 9546.1795053]
3210	63171	1003273	3424	1993-06-09	0	0.0	1463.0	66423.1	0	MN	83404469.0	[ 9546.1795053]
3211	63172	1003201	3424	1993-06-09	0	0.0	2264.0	64159.1	 	AB	4327679.0	[ 9546.1795053]
3212	63173	1003129	3424	1993-06-12	0	0.0	4979.0	59180.1	4	OP	73358708.0	[ 9546.1795053]
3213	63174	1003516	3424	1993-06-13	0	3.0	10700.0	34584.1				[ 9546.1795053]
3214	63175	1003347	3424	1993-06-13	VYBER	3.0	13896.0	45284.1				[ 9546.1795053]
3215	63176	1002967	3424	1993-06-20	1	2.0	30669.0	65253.1				[ 9546.1795053]
3216	63177	1003446	3424	1993-06-30	0	3.0	14.6	65492.6	1			[ 9546.1795053]
3217	63178	3643359	3424	1993-06-30	1		254.1	65507.2	2			[ 9546.1795053]
3218	63693	160856	539	1993-02-18	1	2.0	13500.0	14200.0				[ 13821.01741935]
3219	63695	160858	539	1993-03-17	1	2.0	3600.0	20900.0				[ 13821.01741935]
3220	63697	160860	539	1993-04-16	1	2.0	2000.0	24400.0				[ 13821.01741935]
3221	63699	160862	539	1993-05-14	1	2.0	200.0	27200.0				[ 13821.01741935]
